Date,Sentiment_score
2020-05-12,0.4140615511867904
2021-04-18,0.015453605403007071
2020-07-05,0.07180470084542945
2019-01-22,0.4836525968981783
2020-08-24,0.5480244903387756
2020-10-29,0.22140718578654492
2018-12-02,0.8349081716779665
2021-05-21,0.7796593775847214
2019-04-17,0.3648881749124371
2019-05-12,0.5584525084433377
2019-10-31,0.7978822377044708
2020-01-04,0.21572243459777185
2019-08-02,0.8646504071709757
2019-12-23,0.2996088764656552
2019-09-07,0.3409988446724696
2020-12-11,0.3717732395906047
2020-03-15,0.43880037409253586
2018-12-22,0.8910933840536484
2021-03-29,0.4115498077007942
2019-09-27,0.8350092323737499
2019-12-03,0.1712774570489728
2020-01-24,0.0705159528589252
2020-10-20,0.41183735560116475
2020-08-04,0.18856137021430186
2019-01-02,0.7257536561373854
2019-10-06,0.612095802092542
2020-07-25,0.34539475305000966
2020-05-14,0.6515237588980654
2020-10-09,0.21913993304516016
2020-07-16,0.8039324382749026
2021-01-02,0.653951146826726
2018-10-09,0.5976787783242895
2020-01-23,0.05572779994364642
2019-05-01,0.28644767741207033
2020-12-22,0.8896800683372835
2019-04-19,0.47646944923326373
2020-05-13,0.27987456904469354
2018-10-20,0.8867132297220905
2019-08-11,0.8110964569767802
2019-07-30,0.15512286528155528
2020-09-28,0.942613119450936
2020-04-18,0.4789692816427372
2019-05-21,0.11386040702027744
2020-09-08,0.5321180399773766
2019-07-10,0.4799419396645703
2019-10-15,0.02296634859250636
2019-03-20,0.49090800941553425
2019-12-24,0.4337956940701133
2020-01-03,0.48900556900287107
2018-10-29,0.9558963840192547
2018-12-23,0.7121184015570534
2020-07-10,0.8258728048765533
2020-03-09,0.6000665065291741
2019-09-08,0.6084877257464996
2018-10-31,0.38823199096958183
2019-03-06,0.7558953834731412
2019-08-23,0.8968682466628164
2019-12-02,0.2377437900901782
2020-03-20,0.2042069833144187
2019-01-03,0.08224809924138382
2020-12-24,0.44641593670644397
2020-10-15,0.19560439932104146
2020-01-11,0.9059546688943427
2019-01-23,0.8020323213790275
2021-05-14,0.5183018644827939
2018-10-06,0.5584774022959155
2019-05-13,0.8117076775213263
2019-09-28,0.48878146772449327
2020-03-29,0.1397598952927711
2018-12-03,0.03473199271502381
2019-08-03,0.44190772391337874
2019-03-26,0.627584442038814
2020-11-19,0.7319450032310484
2020-01-05,0.3820570263913218
2019-06-27,0.3106181071352694
2020-12-30,0.24828403015831535
2019-10-13,0.6865597376263395
2021-03-21,0.6512539133644035
2019-12-16,0.07683176001825132
2019-03-12,0.2515484843669657
2019-02-17,0.9553677195410728
2020-08-25,0.5811377517982113
2021-05-09,0.7485781402280791
2021-02-19,0.6829156885392942
2021-01-30,0.4751928849532401
2020-07-24,0.5175033480497849
2020-10-21,0.8724490818437971
2019-06-07,0.2664642718575459
2020-01-25,0.5901376277614077
2019-11-18,0.8723418768793811
2020-03-14,0.07470964272688692
2021-03-13,0.1345629884290247
2019-08-05,0.5067121239355856
2021-05-26,0.5897963204349708
2019-05-15,0.26777715067461555
2019-03-14,0.1454591444373669
2019-12-10,0.4081435783829407
2020-06-07,0.4135014517819836
2019-10-21,0.6765580676965038
2019-01-25,0.1670152317171517
2019-11-19,0.6940897018321988
2019-10-01,0.38790472383266206
2020-07-22,0.9158059339996547
2020-06-27,0.15688459580153932
2019-08-25,0.718612921669846
2018-10-14,0.7305321234591702
2019-07-04,0.6278057344264393
2020-12-16,0.1388207792912226
2020-02-17,0.3751288651019422
2021-05-06,0.22278604745844283
2020-03-12,0.9049791037418005
2019-08-16,0.022465915186758483
2019-05-06,0.19519658504939016
2020-03-21,0.7120038525690012
2018-12-16,0.675562136894371
2020-12-31,0.8811710565732938
2018-10-13,0.953033640718786
2020-05-20,0.2892258281890463
2019-07-03,0.479677004689961
2019-06-28,0.5787541396501225
2020-07-11,0.09774921539792558
2021-01-05,0.5980369168599852
2019-07-23,0.5565408053657304
2018-11-18,0.5572104907298779
2019-11-17,0.6642856581599713
2020-08-10,0.6000758588761528
2019-03-13,0.07908942585127325
2020-05-29,0.1490331141643796
2021-05-15,0.2749731607668122
2020-02-19,0.7795785730775827
2019-05-26,0.1921867976680005
2020-11-17,0.270848575671535
2020-10-12,0.3172137479015191
2020-06-08,0.7534905727688965
2020-01-16,0.18292232919914364
2018-10-21,0.3307926678419335
2019-08-10,0.2159909980258545
2020-07-23,0.3192922325827112
2019-03-01,0.9291825715154118
2020-05-26,0.6147745029360294
2019-12-05,0.3931880800332692
2019-05-29,0.7241217410464771
2020-02-18,0.3541347394207881
2019-12-25,0.6291210308764903
2020-05-06,0.852349045127994
2019-01-10,0.623611676600144
2019-05-09,0.8832768792176466
2019-08-30,0.6359073435937466
2018-10-01,0.6919223513366433
2019-07-11,0.4630653989147504
2018-11-19,0.657077283322451
2019-05-20,0.26417623415487
2020-07-03,0.36696457172357033
2018-12-30,0.07131466702392783
2019-10-28,0.4782503221227341
2018-10-27,0.3707408174119564
2020-11-11,0.9402866804219343
2020-02-29,0.3081153423908516
2019-11-03,0.227882147591572
2020-02-24,0.47530504103105203
2020-04-25,0.2876540283137051
2019-02-02,0.20804032580430437
2019-03-07,0.13886170546529825
2019-06-30,0.6491574867758345
2019-03-27,0.9364025002972889
2020-04-05,0.5425348344833765
2019-07-17,0.8531653749864745
2018-11-02,0.4954203426202808
2019-10-08,0.6468447217272699
2018-10-07,0.4837986434491399
2020-02-04,0.8947817995758669
2021-04-10,0.5675828690417156
2019-11-23,0.16475917689552416
2019-09-15,0.26747392385868907
2018-11-24,0.38265155666052586
2020-02-22,0.18185460709241488
2020-03-27,0.4774258472455226
2019-04-05,0.7137196448398981
2020-07-17,0.4828041401212733
2020-06-12,0.7915148432182839
2019-02-24,0.14088478118344483
2020-10-28,0.25514212431566147
2019-11-11,0.5835464950396272
2018-11-04,0.904196094009535
2020-06-30,0.1649207431541443
2019-04-25,0.7123628740773337
2021-03-08,0.5074815334736513
2020-02-02,0.5473660292838075
2021-04-16,0.2105492860346203
2021-06-14,0.6864922582930567
2019-09-06,0.7685154692769776
2020-11-04,0.6823782622741116
2019-02-23,0.29538267260646545
2020-09-09,0.4209222582552911
2019-03-08,0.8244549755799795
2021-04-25,0.2535235442269368
2019-06-13,0.746538719587776
2020-09-20,0.47415086308024
2019-10-27,0.264540559912359
2020-06-01,0.6385216511871477
2018-11-23,0.5212256232988773
2020-04-10,0.10747960981137973
2021-02-04,0.8668890438760422
2020-06-21,0.10282673311307672
2019-11-02,0.8755538400169272
2018-10-08,0.7628606719521258
2019-07-18,0.6734093424197725
2019-02-03,0.4203834816516258
2020-11-24,0.9543503197119207
2020-02-11,0.519590796498278
2021-04-05,0.7678390406636026
2019-03-28,0.7686283817046073
2019-06-21,0.7936862731009958
2019-04-10,0.1834580635721147
2019-02-11,0.2795909298120602
2019-09-29,0.927308181407421
2021-03-27,0.09834896029990485
2020-03-28,0.10524327554846317
2019-11-24,0.4431947878437505
2020-09-26,0.35264862204627123
2020-03-08,0.6545169761531433
2020-04-16,0.2015416659244238
2021-02-02,0.04946945138637413
2019-11-04,0.35475421385693373
2018-11-11,0.817336664795749
2019-09-20,0.7298255530141804
2019-06-01,0.18606876669218764
2021-04-03,0.6120626939485645
2020-05-27,0.10325118351585161
2021-05-28,0.5074302086409826
2019-12-19,0.1834289780973977
2019-02-05,0.40698004358614526
2019-04-04,0.34452404108037626
2020-01-17,0.22456612771823714
2021-01-18,0.39698314145744007
2020-11-16,0.02132882369642175
2019-04-24,0.7541880354640822
2019-06-15,0.4981915674857581
2018-11-05,0.7202392870544545
2020-08-17,0.3782957931944111
2020-09-12,0.09345871838085375
2019-02-25,0.5696925975739664
2020-04-02,0.06430796581842285
2020-05-07,0.6537883576371541
2021-05-08,0.2095934115319551
2021-02-28,0.9255240686761681
2020-04-24,0.06371962737230384
2019-12-18,0.21401701072440618
2018-12-17,0.6552572765137092
2020-02-25,0.3898105806965759
2019-05-07,0.2322115122660467
2019-09-12,0.48431439467502935
2019-08-17,0.30354828507062487
2019-04-22,0.12639324713060773
2019-05-27,0.8090399317949823
2020-02-05,0.033208955911099194
2021-06-20,0.5550805492828275
2019-11-16,0.6993758172704929
2020-04-04,0.24699296756048256
2020-06-06,0.17349555427335872
2021-01-17,0.8794172215112859
2020-01-18,0.16898220644273856
2019-06-09,0.6642121763186424
2019-02-10,0.0454648957062318
2018-12-19,0.4055728021412703
2020-09-13,0.25423062737064583
2019-04-11,0.21423489119244277
2021-05-27,0.8413477672520457
2019-09-01,0.806750532662623
2020-04-03,0.1834251587943072
2019-06-20,0.8210500977438642
2019-08-19,0.4138536515297287
2020-02-16,0.3617051360062249
2021-04-02,0.5590000296511448
2021-05-07,0.10685359139125897
2020-12-17,0.5218796084986934
2020-08-18,0.15456769768945833
2020-04-23,0.822294795898415
2018-11-10,0.7871769144184346
2019-09-21,0.16380181530644222
2019-01-19,0.019070282031021405
2020-06-26,0.17678190694709883
2019-11-05,0.7882695968798374
2019-06-29,0.4121171911010606
2019-02-28,0.8660416429095321
2019-08-18,0.9289469247493416
2019-04-23,0.7618297326844186
2019-12-17,0.9231502838550039
2019-06-26,0.2090611269634337
2020-01-19,0.2355134478796117
2021-06-15,0.3821234867927973
2020-06-09,0.43151838839185075
2018-11-16,0.2156143929851789
2019-01-18,0.4675112903207719
2019-06-06,0.08584966933403848
2020-09-01,0.5504723861422463
2020-08-19,0.4071048798668926
2020-04-11,0.7094038407176413
2021-02-05,0.049378724519307936
2019-05-28,0.7388271136040676
2019-04-29,0.36157584133935444
2020-02-13,0.10162529814465415
2019-03-19,0.07276590063590187
2019-02-01,0.16053336440706326
2019-09-10,0.839532074613885
2021-06-02,0.619014195074783
2018-11-21,0.8442181467026517
2020-11-12,0.6195809921063642
2019-04-20,0.5697420172770293
2019-06-11,0.08794765109837499
2018-11-01,0.8397864892159532
2020-07-28,0.7698227214513054
2019-04-09,0.9196256336024362
2019-02-21,0.6099066789556371
2020-03-18,0.20333264614606486
2021-03-17,0.1575570211498416
2021-02-12,0.4713507164992734
2019-07-28,0.5074615547157464
2019-06-03,0.2870465992872446
2020-04-20,0.6261757254929496
2018-11-13,0.6131687231440992
2020-02-21,0.4668904713265555
2019-04-06,0.924780509159973
2019-03-18,0.2767140941124353
2021-06-04,0.4251991705173168
2019-09-16,0.4068305351757425
2020-03-19,0.042510332897563785
2019-04-26,0.5426395657705143
2020-02-01,0.09132790173724183
2019-02-13,0.03489932446254489
2020-09-10,0.5317885817564729
2019-07-08,0.7719678031935473
2019-11-12,0.5617953547079032
2019-10-17,0.7191030652412338
2018-10-18,0.8094676066059601
2021-02-14,0.3471872521467958
2019-06-23,0.349544088659286
2019-11-21,0.46129394624767883
2020-06-02,0.25662397182734314
2019-02-14,0.04222280023064718
2019-04-15,0.6861261399303189
2021-02-13,0.23119572026597357
2019-06-24,0.5968505975147309
2020-02-12,0.5199209842683103
2018-11-14,0.5564919437389256
2019-09-25,0.15089051328820208
2019-11-01,0.6961787764688121
2019-10-19,0.8421183061502262
2020-11-13,0.04319752287915435
2021-04-09,0.5894774944438441
2020-06-04,0.41374925707837373
2020-09-25,0.09453389924487421
2019-03-17,0.3946492991852772
2021-02-21,0.4133777730244219
2019-11-13,0.8443849989424455
2019-07-27,0.2227086831634522
2019-06-22,0.8621298161372039
2020-10-19,0.2715795302983679
2021-06-11,0.3603125541668949
2018-11-12,0.08383510072417266
2019-10-18,0.2865883261418878
2019-06-02,0.5594815155897757
2020-11-21,0.5774286852292789
2019-07-07,0.7338514093289632
2020-04-15,0.3809646980207617
2021-02-01,0.40527760933468926
2018-11-26,0.45901839797852517
2020-11-15,0.8941833108538049
2019-01-28,0.25266961445652103
2020-02-20,0.24273180087632737
2019-09-23,0.7593788370960373
2019-05-18,0.017508680428363732
2020-02-09,0.36234726509417764
2019-02-26,0.580282904424746
2020-05-19,0.41057256145268184
2020-04-01,0.646174841213419
2019-09-03,0.5614106605625067
2021-02-15,0.24383247619698523
2019-12-27,0.37039247103189155
2018-12-28,0.5967840074199557
2019-08-28,0.40721195060410076
2019-04-13,0.6666684751016874
2019-01-08,0.5564285951162409
2019-06-16,0.8523858789882787
2018-11-06,0.48358335876805036
2021-06-25,0.6530476818483323
2020-08-28,0.43610959397364013
2019-09-11,0.37024194253976955
2018-11-20,0.7281270728518732
2019-05-19,0.3333402788009369
2020-02-26,0.41932198769535034
2020-12-27,0.13887241496092884
2019-04-01,0.1712430878016859
2021-04-30,0.2798424780736467
2018-11-09,0.6771674504973786
2020-06-16,0.42426107812768166
2020-01-08,0.18061362272558232
2021-01-07,0.8627782126336218
2018-11-29,0.8519700251242739
2019-02-20,0.33117899309194987
2020-01-28,0.37455973648020147
2021-01-27,0.06939925102585676
2019-06-10,0.7923142851944994
2019-04-21,0.366189413201937
2020-02-06,0.6107206529274802
2021-05-17,0.7726702173961703
2021-06-10,0.5930497793768975
2019-09-02,0.45000866331772604
2021-02-09,0.8214832380105113
2019-08-07,0.49412728721704485
2020-11-30,0.7795653578798465
2019-04-12,0.7470895149928083
2018-12-07,0.3478295933814915
2019-12-08,0.7561953451571926
2020-11-29,0.607179275350189
2020-09-24,0.0701079043617483
2019-01-27,0.08959673659921989
2020-06-05,0.7820892753129556
2020-11-09,0.4784415104714497
2020-04-14,0.18242292042445193
2020-06-25,0.8016409612401958
2020-09-04,0.848601565774743
2020-11-20,0.12077268707171936
2019-09-22,0.26881308559487954
2020-02-15,0.35723787766626414
2019-09-30,0.3225993998976877
2018-12-27,0.7709722692549297
2020-11-06,0.2856216147769232
2019-06-25,0.640207921953106
2019-09-04,0.25291034446461713
2021-01-08,0.26071396328666196
2019-04-14,0.16090827560219623
2020-12-28,0.7380253573796196
2019-11-20,0.8293832664182825
2020-09-22,0.17317427934454427
2020-08-27,0.3319284562425612
2020-12-08,0.532976278344222
2020-08-07,0.6512622552099856
2020-01-27,0.23689427364058702
2019-09-24,0.12124313641515055
2019-06-05,0.14765070453154475
2019-11-29,0.8825877174248686
