date,buy tesla_unscaled,buy tesla_monthly,isPartial,scale,buy tesla,elon musk_unscaled,elon musk_monthly,isPartial,scale,elon musk,model 3_unscaled,model 3_monthly,isPartial,scale,model 3,model y_unscaled,model y_monthly,isPartial,scale,model y,tsla stock_unscaled,tsla stock_monthly,isPartial,scale,tsla stock,tesla earnings_unscaled,tesla earnings_monthly,isPartial,scale,tesla earnings,car market_unscaled,car market_monthly,isPartial,scale,car market,electric vehicles_unscaled,electric vehicles_monthly,isPartial,scale,electric vehicles,environment_unscaled,environment_monthly,isPartial,scale,environment,elon musk fraud_unscaled,elon musk fraud_monthly,isPartial,scale,elon musk fraud,whistleblower_unscaled,whistleblower_monthly,isPartial,scale,whistleblower,union_unscaled,union_monthly,isPartial,scale,union,tesla debt_unscaled,tesla debt_monthly,isPartial,scale,tesla debt,subsidy_unscaled,subsidy_monthly,isPartial,scale,subsidy
2021-02-25,26,40.0,,0.4,10.4,55,18.0,,0.18,9.9,69,82.0,,0.82,56.58,41,100.0,,1.0,41.0,68,93.0,,0.93,63.24,0,10.0,,0.1,0.0,46,100.0,,1.0,46.0,42,67.0,,0.67,28.14,89,90.0,,0.9,80.10000000000001,89.0,49.0,,0.49,43.61,34,3.0,,0.03,1.02,100,88.0,,0.88,88.0,0,100.0,,1.0,0.0,93,83.0,,0.83,77.19
2021-02-26,22,40.0,,0.4,8.8,44,18.0,,0.18,7.92,70,82.0,,0.82,57.4,49,100.0,,1.0,49.0,67,93.0,,0.93,62.31,41,10.0,,0.1,4.1000000000000005,64,100.0,,1.0,64.0,43,67.0,,0.67,28.810000000000002,91,90.0,,0.9,81.9,0.0,49.0,,0.49,0.0,34,3.0,,0.03,1.02,97,88.0,,0.88,85.36,99,100.0,,1.0,99.0,100,83.0,,0.83,83.0
2021-02-27,12,40.0,,0.4,4.800000000000001,48,18.0,,0.18,8.64,87,82.0,,0.82,71.33999999999999,69,100.0,,1.0,69.0,15,93.0,,0.93,13.950000000000001,0,10.0,,0.1,0.0,65,100.0,,1.0,65.0,37,67.0,,0.67,24.790000000000003,36,90.0,,0.9,32.4,0.0,49.0,,0.49,0.0,65,3.0,,0.03,1.95,80,88.0,,0.88,70.4,0,100.0,,1.0,0.0,78,83.0,,0.83,64.74
2021-02-28,32,45.0,False,0.45,14.4,41,17.0,False,0.17,6.970000000000001,94,82.0,False,0.82,77.08,48,72.0,False,0.72,34.56,9,83.0,False,0.83,7.47,23,5.0,False,0.05,1.1500000000000001,36,60.0,False,0.6,21.599999999999998,33,68.0,False,0.68,22.44,50,91.0,False,0.91,45.5,100.0,48.0,False,0.48,48.0,50,3.0,False,0.03,1.5,63,92.0,False,0.92,57.96,0,40.0,False,0.4,0.0,28,74.0,False,0.74,20.72
2021-03-01,59,45.0,,0.45,26.55,44,17.0,,0.17,7.48,89,82.0,,0.82,72.97999999999999,57,72.0,,0.72,41.04,46,83.0,,0.83,38.18,18,5.0,,0.05,0.9,79,60.0,,0.6,47.4,68,68.0,,0.68,46.24,93,91.0,,0.91,84.63000000000001,0.0,48.0,,0.48,0.0,15,3.0,,0.03,0.44999999999999996,93,92.0,,0.92,85.56,0,40.0,,0.4,0.0,73,74.0,,0.74,54.019999999999996
2021-03-02,54,45.0,,0.45,24.3,37,17.0,,0.17,6.29,76,82.0,,0.82,62.31999999999999,37,72.0,,0.72,26.64,44,83.0,,0.83,36.519999999999996,18,5.0,,0.05,0.9,61,60.0,,0.6,36.6,100,68.0,,0.68,68.0,87,91.0,,0.91,79.17,0.0,48.0,,0.48,0.0,100,3.0,,0.03,3.0,80,92.0,,0.92,73.60000000000001,0,40.0,,0.4,0.0,37,74.0,,0.74,27.38
2021-03-03,85,45.0,,0.45,38.25,36,17.0,,0.17,6.12,77,82.0,,0.82,63.13999999999999,55,72.0,,0.72,39.6,52,83.0,,0.83,43.16,90,5.0,,0.05,4.5,23,60.0,,0.6,13.799999999999999,78,68.0,,0.68,53.040000000000006,100,91.0,,0.91,91.0,100.0,48.0,,0.48,48.0,46,3.0,,0.03,1.38,85,92.0,,0.92,78.2,29,40.0,,0.4,11.600000000000001,42,74.0,,0.74,31.08
2021-03-04,65,45.0,,0.45,29.25,46,17.0,,0.17,7.82,53,82.0,,0.82,43.46,39,72.0,,0.72,28.08,61,83.0,,0.83,50.629999999999995,36,5.0,,0.05,1.8,23,60.0,,0.6,13.799999999999999,63,68.0,,0.68,42.84,88,91.0,,0.91,80.08,0.0,48.0,,0.48,0.0,61,3.0,,0.03,1.8299999999999998,80,92.0,,0.92,73.60000000000001,0,40.0,,0.4,0.0,55,74.0,,0.74,40.7
2021-03-05,100,45.0,,0.45,45.0,100,17.0,,0.17,17.0,76,82.0,,0.82,62.31999999999999,56,72.0,,0.72,40.32,100,83.0,,0.83,83.0,56,5.0,,0.05,2.8000000000000003,67,60.0,,0.6,40.199999999999996,22,68.0,,0.68,14.96,95,91.0,,0.91,86.45,0.0,48.0,,0.48,0.0,8,3.0,,0.03,0.24,87,92.0,,0.92,80.04,0,40.0,,0.4,0.0,44,74.0,,0.74,32.56
2021-03-06,61,45.0,,0.45,27.45,66,17.0,,0.17,11.22,76,82.0,,0.82,62.31999999999999,82,72.0,,0.72,59.04,22,83.0,,0.83,18.259999999999998,41,5.0,,0.05,2.0500000000000003,58,60.0,,0.6,34.8,30,68.0,,0.68,20.400000000000002,52,91.0,,0.91,47.32,0.0,48.0,,0.48,0.0,9,3.0,,0.03,0.27,64,92.0,,0.92,58.88,100,40.0,,0.4,40.0,48,74.0,,0.74,35.519999999999996
2021-03-07,49,48.0,False,0.48,23.52,58,14.0,False,0.14,8.120000000000001,81,83.0,False,0.83,67.22999999999999,100,77.0,False,0.77,77.0,19,100.0,False,1.0,19.0,0,6.0,False,0.06,0.0,48,60.0,False,0.6,28.799999999999997,30,54.0,False,0.54,16.200000000000003,57,82.0,False,0.82,46.739999999999995,0.0,0.0,False,0.0,0.0,44,3.0,False,0.03,1.3199999999999998,50,92.0,False,0.92,46.0,0,20.0,False,0.2,0.0,28,90.0,False,0.9,25.2
2021-03-08,97,48.0,,0.48,46.559999999999995,45,14.0,,0.14,6.300000000000001,89,83.0,,0.83,73.86999999999999,58,77.0,,0.77,44.660000000000004,81,100.0,,1.0,81.0,18,6.0,,0.06,1.08,80,60.0,,0.6,48.0,47,54.0,,0.54,25.380000000000003,80,82.0,,0.82,65.6,0.0,0.0,,0.0,0.0,62,3.0,,0.03,1.8599999999999999,73,92.0,,0.92,67.16,30,20.0,,0.2,6.0,61,90.0,,0.9,54.9
2021-03-09,72,48.0,,0.48,34.56,45,14.0,,0.14,6.300000000000001,70,83.0,,0.83,58.099999999999994,67,77.0,,0.77,51.59,95,100.0,,1.0,95.0,19,6.0,,0.06,1.14,24,60.0,,0.6,14.399999999999999,59,54.0,,0.54,31.860000000000003,87,82.0,,0.82,71.33999999999999,0.0,0.0,,0.0,0.0,39,3.0,,0.03,1.17,77,92.0,,0.92,70.84,0,20.0,,0.2,0.0,87,90.0,,0.9,78.3
2021-03-10,69,48.0,,0.48,33.12,42,14.0,,0.14,5.880000000000001,58,83.0,,0.83,48.14,53,77.0,,0.77,40.81,80,100.0,,1.0,80.0,36,6.0,,0.06,2.16,41,60.0,,0.6,24.599999999999998,26,54.0,,0.54,14.040000000000001,89,82.0,,0.82,72.97999999999999,0.0,0.0,,0.0,0.0,15,3.0,,0.03,0.44999999999999996,78,92.0,,0.92,71.76,0,20.0,,0.2,0.0,60,90.0,,0.9,54.0
2021-03-11,65,48.0,,0.48,31.2,30,14.0,,0.14,4.2,83,83.0,,0.83,68.89,71,77.0,,0.77,54.67,61,100.0,,1.0,61.0,18,6.0,,0.06,1.08,42,60.0,,0.6,25.2,37,54.0,,0.54,19.98,89,82.0,,0.82,72.97999999999999,0.0,0.0,,0.0,0.0,70,3.0,,0.03,2.1,75,92.0,,0.92,69.0,0,20.0,,0.2,0.0,92,90.0,,0.9,82.8
2021-03-12,17,48.0,,0.48,8.16,33,14.0,,0.14,4.62,73,83.0,,0.83,60.589999999999996,54,77.0,,0.77,41.58,50,100.0,,1.0,50.0,37,6.0,,0.06,2.2199999999999998,53,60.0,,0.6,31.799999999999997,54,54.0,,0.54,29.160000000000004,89,82.0,,0.82,72.97999999999999,0.0,0.0,,0.0,0.0,47,3.0,,0.03,1.41,96,92.0,,0.92,88.32000000000001,0,20.0,,0.2,0.0,75,90.0,,0.9,67.5
2021-03-13,46,48.0,,0.48,22.08,38,14.0,,0.14,5.32,71,83.0,,0.83,58.93,76,77.0,,0.77,58.52,13,100.0,,1.0,13.0,59,6.0,,0.06,3.54,70,60.0,,0.6,42.0,34,54.0,,0.54,18.36,48,82.0,,0.82,39.36,0.0,0.0,,0.0,0.0,33,3.0,,0.03,0.99,91,92.0,,0.92,83.72,0,20.0,,0.2,0.0,13,90.0,,0.9,11.700000000000001
2021-03-14,40,36.0,False,0.36,14.399999999999999,44,12.0,False,0.12,5.279999999999999,100,85.0,False,0.85,85.0,87,94.0,False,0.94,81.78,9,63.0,False,0.63,5.67,38,5.0,False,0.05,1.9000000000000001,30,60.0,False,0.6,18.0,55,58.0,False,0.58,31.9,39,79.0,False,0.79,30.810000000000002,0.0,0.0,False,0.0,0.0,16,2.0,False,0.02,0.32,62,100.0,False,1.0,62.0,0,75.0,False,0.75,0.0,45,96.0,False,0.96,43.199999999999996
2021-03-15,36,36.0,,0.36,12.959999999999999,39,12.0,,0.12,4.68,57,85.0,,0.85,48.449999999999996,39,94.0,,0.94,36.66,46,63.0,,0.63,28.98,0,5.0,,0.05,0.0,39,60.0,,0.6,23.4,65,58.0,,0.58,37.699999999999996,85,79.0,,0.79,67.15,0.0,0.0,,0.0,0.0,25,2.0,,0.02,0.5,88,100.0,,1.0,88.0,0,75.0,,0.75,0.0,81,96.0,,0.96,77.75999999999999
2021-03-16,56,36.0,,0.36,20.16,43,12.0,,0.12,5.16,68,85.0,,0.85,57.8,81,94.0,,0.94,76.14,48,63.0,,0.63,30.240000000000002,0,5.0,,0.05,0.0,44,60.0,,0.6,26.4,59,58.0,,0.58,34.22,86,79.0,,0.79,67.94,0.0,0.0,,0.0,0.0,26,2.0,,0.02,0.52,89,100.0,,1.0,89.0,0,75.0,,0.75,0.0,100,96.0,,0.96,96.0
2021-03-17,57,36.0,,0.36,20.52,32,12.0,,0.12,3.84,65,85.0,,0.85,55.25,82,94.0,,0.94,77.08,48,63.0,,0.63,30.240000000000002,35,5.0,,0.05,1.75,18,60.0,,0.6,10.799999999999999,61,58.0,,0.58,35.379999999999995,82,79.0,,0.79,64.78,0.0,0.0,,0.0,0.0,37,2.0,,0.02,0.74,100,100.0,,1.0,100.0,0,75.0,,0.75,0.0,89,96.0,,0.96,85.44
2021-03-18,26,36.0,,0.36,9.36,38,12.0,,0.12,4.56,62,85.0,,0.85,52.699999999999996,51,94.0,,0.94,47.94,49,63.0,,0.63,30.87,35,5.0,,0.05,1.75,50,60.0,,0.6,30.0,62,58.0,,0.58,35.96,82,79.0,,0.79,64.78,0.0,0.0,,0.0,0.0,45,2.0,,0.02,0.9,87,100.0,,1.0,87.0,0,75.0,,0.75,0.0,54,96.0,,0.96,51.839999999999996
2021-03-19,32,36.0,,0.36,11.52,32,12.0,,0.12,3.84,63,85.0,,0.85,53.55,49,94.0,,0.94,46.059999999999995,41,63.0,,0.63,25.830000000000002,0,5.0,,0.05,0.0,66,60.0,,0.6,39.6,69,58.0,,0.58,40.019999999999996,72,79.0,,0.79,56.88,0.0,0.0,,0.0,0.0,15,2.0,,0.02,0.3,87,100.0,,1.0,87.0,30,75.0,,0.75,22.5,61,96.0,,0.96,58.559999999999995
2021-03-20,59,36.0,,0.36,21.24,35,12.0,,0.12,4.2,86,85.0,,0.85,73.1,84,94.0,,0.94,78.96,12,63.0,,0.63,7.5600000000000005,0,5.0,,0.05,0.0,72,60.0,,0.6,43.199999999999996,75,58.0,,0.58,43.5,46,79.0,,0.79,36.34,0.0,0.0,,0.0,0.0,17,2.0,,0.02,0.34,69,100.0,,1.0,69.0,0,75.0,,0.75,0.0,34,96.0,,0.96,32.64
2021-03-21,72,38.0,False,0.38,27.36,40,10.0,False,0.1,4.0,77,86.0,False,0.86,66.22,93,90.0,False,0.9,83.7,9,64.0,False,0.64,5.76,0,4.0,False,0.04,0.0,67,63.0,False,0.63,42.21,52,51.0,False,0.51,26.52,57,81.0,False,0.81,46.17,0.0,0.0,False,0.0,0.0,68,3.0,False,0.03,2.04,48,90.0,False,0.9,43.2,0,0.0,False,0.0,0.0,27,86.0,False,0.86,23.22
2021-03-22,37,38.0,,0.38,14.06,33,10.0,,0.1,3.3000000000000003,61,86.0,,0.86,52.46,81,90.0,,0.9,72.9,47,64.0,,0.64,30.080000000000002,18,4.0,,0.04,0.72,55,63.0,,0.63,34.65,47,51.0,,0.51,23.97,76,81.0,,0.81,61.56,0.0,0.0,,0.0,0.0,23,3.0,,0.03,0.69,77,90.0,,0.9,69.3,0,0.0,,0.0,0.0,60,86.0,,0.86,51.6
2021-03-23,48,38.0,,0.38,18.240000000000002,25,10.0,,0.1,2.5,74,86.0,,0.86,63.64,48,90.0,,0.9,43.2,46,64.0,,0.64,29.44,18,4.0,,0.04,0.72,60,63.0,,0.63,37.8,31,51.0,,0.51,15.81,91,81.0,,0.81,73.71000000000001,0.0,0.0,,0.0,0.0,23,3.0,,0.03,0.69,79,90.0,,0.9,71.10000000000001,29,0.0,,0.0,0.0,60,86.0,,0.86,51.6
2021-03-24,58,38.0,,0.38,22.04,35,10.0,,0.1,3.5,88,86.0,,0.86,75.67999999999999,51,90.0,,0.9,45.9,46,64.0,,0.64,29.44,35,4.0,,0.04,1.4000000000000001,32,63.0,,0.63,20.16,51,51.0,,0.51,26.01,84,81.0,,0.81,68.04,0.0,0.0,,0.0,0.0,37,3.0,,0.03,1.1099999999999999,77,90.0,,0.9,69.3,29,0.0,,0.0,0.0,95,86.0,,0.86,81.7
2021-03-25,43,38.0,,0.38,16.34,28,10.0,,0.1,2.8000000000000003,92,86.0,,0.86,79.12,50,90.0,,0.9,45.0,45,64.0,,0.64,28.8,36,4.0,,0.04,1.44,65,63.0,,0.63,40.95,52,51.0,,0.51,26.52,92,81.0,,0.81,74.52000000000001,0.0,0.0,,0.0,0.0,30,3.0,,0.03,0.8999999999999999,78,90.0,,0.9,70.2,0,0.0,,0.0,0.0,79,86.0,,0.86,67.94
2021-03-26,39,38.0,,0.38,14.82,37,10.0,,0.1,3.7,64,86.0,,0.86,55.04,54,90.0,,0.9,48.6,51,64.0,,0.64,32.64,37,4.0,,0.04,1.48,29,63.0,,0.63,18.27,49,51.0,,0.51,24.990000000000002,69,81.0,,0.81,55.89,0.0,0.0,,0.0,0.0,32,3.0,,0.03,0.96,79,90.0,,0.9,71.10000000000001,0,0.0,,0.0,0.0,31,86.0,,0.86,26.66
2021-03-27,37,38.0,,0.38,14.06,31,10.0,,0.1,3.1,87,86.0,,0.86,74.82,94,90.0,,0.9,84.60000000000001,10,64.0,,0.64,6.4,21,4.0,,0.04,0.84,21,63.0,,0.63,13.23,24,51.0,,0.51,12.24,37,81.0,,0.81,29.970000000000002,0.0,0.0,,0.0,0.0,26,3.0,,0.03,0.78,63,90.0,,0.9,56.7,0,0.0,,0.0,0.0,21,86.0,,0.86,18.06
2021-03-28,53,32.0,False,0.32,16.96,34,11.0,False,0.11,3.74,91,79.0,False,0.79,71.89,80,92.0,False,0.92,73.60000000000001,5,55.0,False,0.55,2.75,100,13.0,False,0.13,13.0,31,72.0,False,0.72,22.32,64,67.0,False,0.67,42.88,44,77.0,False,0.77,33.88,0.0,0.0,False,0.0,0.0,42,4.0,False,0.04,1.68,49,95.0,False,0.95,46.55,0,0.0,False,0.0,0.0,47,81.0,False,0.81,38.07
2021-03-29,75,32.0,,0.32,24.0,23,11.0,,0.11,2.53,65,79.0,,0.79,51.35,71,92.0,,0.92,65.32000000000001,44,55.0,,0.55,24.200000000000003,18,13.0,,0.13,2.34,51,72.0,,0.72,36.72,47,67.0,,0.67,31.490000000000002,81,77.0,,0.77,62.370000000000005,0.0,0.0,,0.0,0.0,61,4.0,,0.04,2.44,81,95.0,,0.95,76.95,0,0.0,,0.0,0.0,79,81.0,,0.81,63.99
2021-03-30,27,32.0,,0.32,8.64,32,11.0,,0.11,3.52,66,79.0,,0.79,52.14,46,92.0,,0.92,42.32,51,55.0,,0.55,28.05,37,13.0,,0.13,4.8100000000000005,100,72.0,,0.72,72.0,59,67.0,,0.67,39.53,85,77.0,,0.77,65.45,0.0,0.0,,0.0,0.0,31,4.0,,0.04,1.24,81,95.0,,0.95,76.95,30,0.0,,0.0,0.0,93,81.0,,0.81,75.33
2021-03-31,37,32.0,,0.32,11.84,29,11.0,,0.11,3.19,79,79.0,,0.79,62.410000000000004,86,92.0,,0.92,79.12,45,55.0,,0.55,24.750000000000004,0,13.0,,0.13,0.0,64,72.0,,0.72,46.08,52,67.0,,0.67,34.84,88,77.0,,0.77,67.76,0.0,0.0,,0.0,0.0,53,4.0,,0.04,2.12,81,95.0,,0.95,76.95,29,0.0,,0.0,0.0,72,81.0,,0.81,58.32000000000001
2021-04-01,39,32.0,,0.32,12.48,38,11.0,,0.11,4.18,78,79.0,,0.79,61.620000000000005,50,92.0,,0.92,46.0,61,55.0,,0.55,33.550000000000004,2,13.0,,0.13,0.26,62,72.0,,0.72,44.64,52,67.0,,0.67,34.84,55,77.0,,0.77,42.35,0.0,0.0,,0.0,0.0,39,4.0,,0.04,1.56,100,95.0,,0.95,95.0,0,0.0,,0.0,0.0,30,81.0,,0.81,24.3
2021-04-02,46,32.0,,0.32,14.72,26,11.0,,0.11,2.86,54,79.0,,0.79,42.660000000000004,72,92.0,,0.92,66.24000000000001,27,55.0,,0.55,14.850000000000001,6,13.0,,0.13,0.78,50,72.0,,0.72,36.0,76,67.0,,0.67,50.92,58,77.0,,0.77,44.660000000000004,0.0,0.0,,0.0,0.0,41,4.0,,0.04,1.6400000000000001,100,95.0,,0.95,95.0,0,0.0,,0.0,0.0,74,81.0,,0.81,59.940000000000005
2021-04-03,32,32.0,,0.32,10.24,29,11.0,,0.11,3.19,74,79.0,,0.79,58.46,100,92.0,,0.92,92.0,14,55.0,,0.55,7.700000000000001,1,13.0,,0.13,0.13,78,72.0,,0.72,56.16,36,67.0,,0.67,24.12,39,77.0,,0.77,30.03,0.0,0.0,,0.0,0.0,34,4.0,,0.04,1.36,76,95.0,,0.95,72.2,58,0.0,,0.0,0.0,20,81.0,,0.81,16.200000000000003
2021-04-04,53,39.0,False,0.39,20.67,25,11.0,False,0.11,2.75,93,94.0,False,0.94,87.42,98,79.0,False,0.79,77.42,10,60.0,False,0.6,6.0,2,7.0,False,0.07,0.14,73,65.0,False,0.65,47.45,62,74.0,False,0.74,45.88,36,81.0,False,0.81,29.160000000000004,0.0,0.0,False,0.0,0.0,35,4.0,False,0.04,1.4000000000000001,55,87.0,False,0.87,47.85,0,40.0,False,0.4,0.0,21,100.0,False,1.0,21.0
2021-04-05,57,39.0,,0.39,22.23,29,11.0,,0.11,3.19,61,94.0,,0.94,57.339999999999996,59,79.0,,0.79,46.61,100,60.0,,0.6,60.0,2,7.0,,0.07,0.14,63,65.0,,0.65,40.95,80,74.0,,0.74,59.2,55,81.0,,0.81,44.550000000000004,0.0,0.0,,0.0,0.0,30,4.0,,0.04,1.2,89,87.0,,0.87,77.42999999999999,0,40.0,,0.4,0.0,85,100.0,,1.0,85.0
2021-04-06,72,39.0,,0.39,28.080000000000002,27,11.0,,0.11,2.97,60,94.0,,0.94,56.4,53,79.0,,0.79,41.870000000000005,66,60.0,,0.6,39.6,0,7.0,,0.07,0.0,82,65.0,,0.65,53.300000000000004,78,74.0,,0.74,57.72,58,81.0,,0.81,46.980000000000004,0.0,0.0,,0.0,0.0,59,4.0,,0.04,2.36,96,87.0,,0.87,83.52,0,40.0,,0.4,0.0,83,100.0,,1.0,83.0
2021-04-07,33,39.0,,0.39,12.870000000000001,31,11.0,,0.11,3.41,79,94.0,,0.94,74.25999999999999,70,79.0,,0.79,55.300000000000004,54,60.0,,0.6,32.4,1,7.0,,0.07,0.07,80,65.0,,0.65,52.0,51,74.0,,0.74,37.74,62,81.0,,0.81,50.220000000000006,0.0,0.0,,0.0,0.0,38,4.0,,0.04,1.52,86,87.0,,0.87,74.82,0,40.0,,0.4,0.0,69,100.0,,1.0,69.0
2021-04-08,59,39.0,,0.39,23.01,26,11.0,,0.11,2.86,63,94.0,,0.94,59.22,55,79.0,,0.79,43.45,53,60.0,,0.6,31.799999999999997,3,7.0,,0.07,0.21000000000000002,46,65.0,,0.65,29.900000000000002,46,74.0,,0.74,34.04,67,81.0,,0.81,54.27,0.0,0.0,,0.0,0.0,57,4.0,,0.04,2.2800000000000002,89,87.0,,0.87,77.42999999999999,49,40.0,,0.4,19.6,75,100.0,,1.0,75.0
2021-04-09,38,39.0,,0.39,14.82,37,11.0,,0.11,4.07,75,94.0,,0.94,70.5,73,79.0,,0.79,57.67,47,60.0,,0.6,28.2,4,7.0,,0.07,0.28,81,65.0,,0.65,52.65,41,74.0,,0.74,30.34,52,81.0,,0.81,42.120000000000005,0.0,0.0,,0.0,0.0,87,4.0,,0.04,3.48,92,87.0,,0.87,80.04,0,40.0,,0.4,0.0,47,100.0,,1.0,47.0
2021-04-10,37,39.0,,0.39,14.43,37,11.0,,0.11,4.07,78,94.0,,0.94,73.32,74,79.0,,0.79,58.46,9,60.0,,0.6,5.3999999999999995,6,7.0,,0.07,0.42000000000000004,83,65.0,,0.65,53.95,29,74.0,,0.74,21.46,31,81.0,,0.81,25.110000000000003,0.0,0.0,,0.0,0.0,54,4.0,,0.04,2.16,78,87.0,,0.87,67.86,0,40.0,,0.4,0.0,20,100.0,,1.0,20.0
2021-04-11,37,34.0,False,0.34,12.58,50,18.0,False,0.18,9.0,82,84.0,False,0.84,68.88,74,80.0,False,0.8,59.2,6,59.0,False,0.59,3.54,1,11.0,False,0.11,0.11,75,51.0,False,0.51,38.25,58,65.0,False,0.65,37.7,39,93.0,False,0.93,36.27,0.0,0.0,False,0.0,0.0,76,3.0,False,0.03,2.28,58,87.0,False,0.87,50.46,0,20.0,False,0.2,0.0,26,88.0,False,0.88,22.88
2021-04-12,54,34.0,,0.34,18.360000000000003,41,18.0,,0.18,7.38,82,84.0,,0.84,68.88,74,80.0,,0.8,59.2,55,59.0,,0.59,32.449999999999996,3,11.0,,0.11,0.33,40,51.0,,0.51,20.4,56,65.0,,0.65,36.4,72,93.0,,0.93,66.96000000000001,0.0,0.0,,0.0,0.0,38,3.0,,0.03,1.14,92,87.0,,0.87,80.04,0,20.0,,0.2,0.0,35,88.0,,0.88,30.8
2021-04-13,73,34.0,,0.34,24.82,49,18.0,,0.18,8.82,74,84.0,,0.84,62.16,57,80.0,,0.8,45.6,87,59.0,,0.59,51.33,7,11.0,,0.11,0.77,34,51.0,,0.51,17.34,58,65.0,,0.65,37.7,69,93.0,,0.93,64.17,0.0,0.0,,0.0,0.0,40,3.0,,0.03,1.2,90,87.0,,0.87,78.3,51,20.0,,0.2,10.200000000000001,77,88.0,,0.88,67.76
2021-04-14,38,34.0,,0.34,12.920000000000002,60,18.0,,0.18,10.799999999999999,55,84.0,,0.84,46.199999999999996,52,80.0,,0.8,41.6,75,59.0,,0.59,44.25,9,11.0,,0.11,0.99,87,51.0,,0.51,44.37,61,65.0,,0.65,39.65,73,93.0,,0.93,67.89,0.0,0.0,,0.0,0.0,67,3.0,,0.03,2.01,89,87.0,,0.87,77.42999999999999,0,20.0,,0.2,0.0,86,88.0,,0.88,75.68
2021-04-15,33,34.0,,0.34,11.22,47,18.0,,0.18,8.459999999999999,64,84.0,,0.84,53.76,43,80.0,,0.8,34.4,60,59.0,,0.59,35.4,4,11.0,,0.11,0.44,100,51.0,,0.51,51.0,46,65.0,,0.65,29.900000000000002,68,93.0,,0.93,63.24,0.0,0.0,,0.0,0.0,48,3.0,,0.03,1.44,90,87.0,,0.87,78.3,49,20.0,,0.2,9.8,81,88.0,,0.88,71.28
2021-04-16,90,34.0,,0.34,30.6,100,18.0,,0.18,18.0,59,84.0,,0.84,49.559999999999995,61,80.0,,0.8,48.800000000000004,61,59.0,,0.59,35.989999999999995,6,11.0,,0.11,0.66,41,51.0,,0.51,20.91,53,65.0,,0.65,34.45,64,93.0,,0.93,59.52,0.0,0.0,,0.0,0.0,30,3.0,,0.03,0.8999999999999999,95,87.0,,0.87,82.65,0,20.0,,0.2,0.0,72,88.0,,0.88,63.36
2021-04-17,25,34.0,,0.34,8.5,74,18.0,,0.18,13.32,63,84.0,,0.84,52.919999999999995,88,80.0,,0.8,70.4,13,59.0,,0.59,7.67,2,11.0,,0.11,0.22,62,51.0,,0.51,31.62,41,65.0,,0.65,26.650000000000002,30,93.0,,0.93,27.900000000000002,0.0,0.0,,0.0,0.0,56,3.0,,0.03,1.68,76,87.0,,0.87,66.12,0,20.0,,0.2,0.0,20,88.0,,0.88,17.6
2021-04-18,38,38.0,False,0.38,14.44,52,17.0,False,0.17,8.84,100,88.0,False,0.88,88.0,78,79.0,False,0.79,61.620000000000005,8,52.0,False,0.52,4.16,1,24.0,False,0.24,0.24,70,64.0,False,0.64,44.800000000000004,47,61.0,False,0.61,28.669999999999998,41,100.0,False,1.0,41.0,0.0,0.0,False,0.0,0.0,56,4.0,False,0.04,2.24,58,85.0,False,0.85,49.3,0,20.0,False,0.2,0.0,40,93.0,False,0.93,37.2
2021-04-19,100,38.0,,0.38,38.0,56,17.0,,0.17,9.520000000000001,70,88.0,,0.88,61.6,63,79.0,,0.79,49.77,60,52.0,,0.52,31.200000000000003,10,24.0,,0.24,2.4,82,64.0,,0.64,52.480000000000004,36,61.0,,0.61,21.96,81,100.0,,1.0,81.0,0.0,0.0,,0.0,0.0,49,4.0,,0.04,1.96,91,85.0,,0.85,77.35,50,20.0,,0.2,10.0,89,93.0,,0.93,82.77000000000001
2021-04-20,83,38.0,,0.38,31.54,67,17.0,,0.17,11.39,64,88.0,,0.88,56.32,58,79.0,,0.79,45.82,59,52.0,,0.52,30.68,11,24.0,,0.24,2.6399999999999997,81,64.0,,0.64,51.84,72,61.0,,0.61,43.92,72,100.0,,1.0,72.0,0.0,0.0,,0.0,0.0,68,4.0,,0.04,2.72,86,85.0,,0.85,73.1,100,20.0,,0.2,20.0,100,93.0,,0.93,93.0
2021-04-21,50,38.0,,0.38,19.0,46,17.0,,0.17,7.82,51,88.0,,0.88,44.88,42,79.0,,0.79,33.18,55,52.0,,0.52,28.6,6,24.0,,0.24,1.44,61,64.0,,0.64,39.04,57,61.0,,0.61,34.769999999999996,80,100.0,,1.0,80.0,0.0,0.0,,0.0,0.0,59,4.0,,0.04,2.36,91,85.0,,0.85,77.35,0,20.0,,0.2,0.0,82,93.0,,0.93,76.26
2021-04-22,39,38.0,,0.38,14.82,47,17.0,,0.17,7.99,75,88.0,,0.88,66.0,53,79.0,,0.79,41.870000000000005,44,52.0,,0.52,22.880000000000003,14,24.0,,0.24,3.36,96,64.0,,0.64,61.44,63,61.0,,0.61,38.43,100,100.0,,1.0,100.0,100.0,0.0,,0.0,0.0,59,4.0,,0.04,2.36,83,85.0,,0.85,70.55,50,20.0,,0.2,10.0,95,93.0,,0.93,88.35000000000001
2021-04-23,34,38.0,,0.38,12.92,44,17.0,,0.17,7.48,68,88.0,,0.88,59.84,66,79.0,,0.79,52.14,46,52.0,,0.52,23.92,6,24.0,,0.24,1.44,56,64.0,,0.64,35.84,96,61.0,,0.61,58.56,74,100.0,,1.0,74.0,0.0,0.0,,0.0,0.0,50,4.0,,0.04,2.0,85,85.0,,0.85,72.25,0,20.0,,0.2,0.0,30,93.0,,0.93,27.900000000000002
